code;label;department;ca_ht;ca_ttc;quantity;avg_weekly_quantity;nb_lines;cumulative_pct;is_priority_80
100488396;SOLDES DECO NOEL 1250 CP INTERNATIO;DECOR MAISON         1165;9531.0;11250.0;9.0;0.245;8;99.18;False
100436179;CHOC TABLET LAIT/ORGE 40G CHOCOFUN;CHOCOLAT LAIT+INGREDIENTS;9522.0;11225.0;31.0;0.844;25;99.18;False
100247114;CHOC NR DEGUS ORGE 100G CO;CHOCOLAT NR+ INGREDIENTS;9492.0;11200.0;4.0;0.109;6;99.18;False
100667394;CRAYON GRAPH.* 6 HB EVO.ORIG. BIC;CRY A PAPIER BOUT GOMME;9492.0;11200.0;7.0;0.191;7;99.18;False
100348532;SAVON TOIL MENTH SCORPION 190 GRS;savons corps solides;9492.0;11200.0;14.0;0.381;8;99.18;False
100677319;SERUM PHYS BB 30 DOSES CORINE DE FA;DIVERS;9492.0;11200.0;4.0;0.109;4;99.18;False
100677218;COTE BDX CH VIEILLE TOUR 2021;FAV BORDEAUX ROUGE;9492.0;11200.0;2.0;0.054;2;99.18;False
100554826;VIN CHT RGE KSARA 75CL 2017;AUTRES VINS ETRANGERS;9492.0;11200.0;1.0;0.027;1;99.18;False
100670216;VIN MOUSS RSE BRUT GEORGE XV 11%;MOUSSEUX FRANCAIS NATUREL;9492.0;11200.0;4.0;0.109;4;99.19;False
100204421;IGP OC MED SWEET GRD SUD 1L 2023;VIN DE PAYS ROUGE;9492.0;11200.0;2.0;0.054;2;99.19;False
100204423;VDP SYRAH GRD SUD 1L 2022;VIN DE PAYS ROUGE;9492.0;11200.0;2.0;0.054;2;99.19;False
100344791;DETACH AV LAV CIBLAGE FACILE K2R;detachant avt lavage spec;9492.0;11200.0;2.0;0.054;2;99.19;False
100627031;THON VAPEUR HL OLIVE 130G PN;THON ENTIER HUILE;9491.0;11200.0;4.0;0.109;4;99.19;False
100459549;BISC GALETT BEURR PQ 2X125G PXM;BISC SEC BEUR/PALET/GALET;9490.0;11200.0;5.0;0.136;5;99.19;False
100411736;OLIV VTE DEN 110G BORGES;OLIVES VERTES;9488.0;11200.0;16.0;0.436;12;99.19;False
100338716;BTE RDE PLAS 0 3L BL 1160000 TATAY;BOITE PLAST ALIM RONDE;9488.0;11200.0;8.0;0.218;7;99.19;False
100008189;TAILLE CRAY PLST ERG 2USAG 7706928;TAILLE-CRAYON AVEC RESERV;9483.0;11200.0;25.0;0.681;14;99.19;False
100673125;POUPEE ACCESS BO 8299B AMP;JOUET FILLE          1843;9483.0;11190.0;1.0;0.027;1;99.19;False
100666615;TROUSSE 3COMP OCEAN T157-879 RGB;TROUSSE              3141;9474.0;11180.0;4.0;0.109;4;99.19;False
100598243;POCH 12F C A GR A4 180G BC 153244 C;PAPIER A DESSIN BLANC;9456.0;11160.0;4.0;0.109;4;99.19;False
100697696;NET BACTERICIDE MARINE 1L S.CLEAN;nettoyants liq sols;9450.0;9450.0;12.0;0.327;8;99.19;False
100124020;LAIT TOIL BABY 500ML UNHY OE;laits;9449.0;11150.0;3.0;0.082;2;99.19;False
100623325;TROUSSE BZ5615 RGB;TROUSSE              3141;9446.0;11150.0;8.0;0.218;9;99.19;False
100667487;BRIQUET EZ REACH X1 980067 BIC;BRIQUET;9436.0;11130.0;14.0;0.381;14;99.19;False
100639627;PORTE MINE*3 LG 0.7 ASS 4783522 MAP;CRY PORTE MINE;9429.0;11130.0;7.0;0.191;7;99.19;False
100658317;VERRESx6  500ML PP DISP.24 17800063;GOB JETABLE TRANSPARENT;9429.0;11130.0;7.0;0.191;6;99.19;False
100648854;POUB PLAST FOURRE-TOUT PM 9L 4509;POUBELLES EXTERIEUR;9429.0;11130.0;7.0;0.191;3;99.19;False
100346580;F.BRISTOL*50 PF BC 125*200 5374530;FICHE BRISTOL BLANCHE;9408.0;11100.0;6.0;0.163;4;99.19;False
100664885;MUG 36CL PORC. CAFE 5135440ANITEX;TASSE & SOUS TASSE CAFE;9408.0;11100.0;4.0;0.109;3;99.2;False
100571854;BOL ASST DIWALI 75CL DISPLAY Q2305;BOL;9408.0;11100.0;4.0;0.109;3;99.2;False
100694773;CHOC LT CEREAL LUCK MONK 100G LIN;CHOCOLAT LAIT+INGREDIENTS;9408.0;11100.0;4.0;0.109;2;99.2;False
100585716;PANIER PLSTQ ROTIN ASST 40*30*8;AUTRES ARTISANATS;9408.0;11100.0;3.0;0.082;3;99.2;False
100657878;CR ADHESI PROTH�SE DENTAIRE 40G POL;hyg buccal dent nasale;9406.0;11100.0;2.0;0.054;2;99.2;False
100015118;CREME DESSERT CHOCO 570G MT BLANC;CREME DESSERTS;9403.0;11100.0;9.0;0.245;9;99.2;False
100696190;CHEVRE CASINO 14%MG 150G;CHEVRES FRAIS;9397.0;11090.0;6.0;0.163;3;99.2;False
100384228;DENT SIGNAL TRES PRES TUBE 100ML;dentifrices tubes;9384.0;11075.0;9.0;0.245;8;99.2;False
100017601;BLIST GOMME DESSIN 523179 MAPED;GOMME;9367.0;11050.0;17.0;0.463;14;99.2;False
100379327;DEO SPRAY MON HYPNOTIC 100ML KARMA;deodorants femmes;9367.0;11050.0;17.0;0.463;15;99.2;False
100291185;CHICOREE CACAO 100G LEROUX;CAFE CHICOREE ET AUTRES;9364.0;11050.0;2.0;0.054;2;99.2;False
100251430;SIROP POM VERTE 70CL M BRIZZ;SIROPS ET SUCRE CANNE;9364.0;11050.0;2.0;0.054;2;99.2;False
100205561;TUBE COLLE*2 SUPER FORTE 3G 7403223;COLLE TUBE;9360.0;11050.0;13.0;0.354;13;99.2;False
100491404;CUIL A SP X1 PLENUS GS 23413/460 TR;CUILLERES A SOUPE;9345.0;11025.0;21.0;0.572;11;99.2;False
100334395;EDC BABY ANGEL ROSE 500ML;eaux de toil/eaux cologne;9345.0;11025.0;7.0;0.191;4;99.2;False
100530894;ETUI MULTI USAGE RGMT BIC 121560;AUTRES PLAS MENAGER;9342.0;11025.0;9.0;0.245;8;99.2;False
100334920;GELEE ANANAS PDRE 85G ARUBA;LIBANAIS;9328.0;11000.0;22.0;0.599;6;99.2;False
100104178;EDT BLEU 100ML  UDV;eaux toilette homme;9322.0;11000.0;2.0;0.054;2;99.2;False
100128564;GRAVES CH DEMAZEL 2020;GRAVES;9322.0;11000.0;1.0;0.027;1;99.2;False
100608227;LALANDE POM CH GRAND ORMEAU 75CL 18;FAV BORDEAUX ROUGE;9322.0;11000.0;1.0;0.027;1;99.21;False
100402367;IGP OC MUSCAT MOELLEUX CS 75CL;AUTRES VINS D'ALSACE 0472;9322.0;11000.0;2.0;0.054;1;99.21;False
100056709;LIQ MANZANITA M.BRIZ 20� 700ML;AUTRES LIQ/BASE COCKTAILS;9322.0;11000.0;2.0;0.054;2;99.21;False
100310740;VDP OC SAUV CRUSE BLC 2023;VINS DE PAYS BLANC;9322.0;11000.0;2.0;0.054;2;99.21;False
100690259;MUESLI AUX GRAINES BIO 500G JB;CEREAL.PRET.A CONS MUESLI;9322.0;11000.0;2.0;0.054;2;99.21;False
100481503;BOISS GAZ CHINOTTO PET 33CL SANPELL;BOISSON FRUITS GAZEUSES;9320.0;11000.0;10.0;0.272;4;99.21;False
100672762;PASSOIRE.TAMIS INOX D9CM 404001030;PASSOIRE METAL CHINOIS;9320.0;11000.0;5.0;0.136;5;99.21;False
100336464;PINCES COIFFEUR X6 1189 GLAMA;ACCESS BEAUTE CHEVEUX;9320.0;11000.0;5.0;0.136;5;99.21;False
100396326;SH SOIN COLEUR 250ML DOVE;Shampoings couleur;9320.0;11000.0;5.0;0.136;5;99.21;False
100227653;BACTERICIDE ROSE 1L SNEM;nettoyants liq sols;9320.0;11000.0;20.0;0.545;14;99.21;False
100575085;COTON TIGE BABY 200'S J&J EVEREST;DIVERS;9320.0;11000.0;5.0;0.136;5;99.21;False
100531085;GOB FB BRISTOL X1 32CL 2511 NADIR;VERRE FB VENDU A L'UNITE;9320.0;11000.0;20.0;0.545;3;99.21;False
100693485;BONB SUCETTE MIX FRUIT 165G RIO POP;ASSORTIMENTS;9320.0;11000.0;20.0;0.545;4;99.21;False
100641509;FILETS MAQUEREAUX MOUT ANC 113G CO;FILETS DE MAQUEREAUX;9320.0;11000.0;5.0;0.136;3;99.21;False
100405430;S F NORVEGE 2TR 70G CO;SAUMONS FUMES        2838;9313.0;10990.0;3.0;0.082;3;99.21;False
100686701;FILET COLIN BEIGNET 400G X4 FINDUS;POISSONS PANES;9306.0;10980.0;2.0;0.054;2;99.21;False
100073232;MINI REGISTRE 2 MAINS 14X21 MERE AF;REGISTRES;9300.0;9300.0;3.0;0.082;3;99.21;False
100028989;CAILLE LOCALE;GIBIERS A PLUMES FRAIS;9300.0;9300.0;5.0;0.136;3;99.21;False
100479357;POMMADE BB 250G BABYMED;cremes               0027;9290.0;10960.0;13.0;0.354;12;99.21;False
100305742;TROUSSE PVC DECO GEO ASSO 420614 OX;TROUSSE              3141;9280.0;10950.0;10.0;0.272;8;99.21;False
100386097;TROUSSE OXF SATIN TAGS 122816 C ASS;TROUSSE              3141;9279.0;10950.0;11.0;0.3;10;99.22;False
100639613;CUBE POST IT JN 76*76 934127 450F P;POST IT              2494;9279.0;10950.0;3.0;0.082;3;99.22;False
100570760;VING*2+ SAL PV*2 PLST/VER 1155701;AUTRES ACCESSOIRES DE CUI;9279.0;10950.0;3.0;0.082;3;99.22;False
100625844;GEL CR DETOX YSIA 75ML CO;soins cremes visage;9279.0;10950.0;3.0;0.082;3;99.22;False
100419727;PRESERVAT XTRA PLEASURE X3 MANIX;preservatifs/lubrifiants;9275.0;9275.0;8.0;0.218;7;99.22;False
100563258;GOMME CROC CROC 819045 PUZZLE BUNNY;GOMME;9240.0;10900.0;10.0;0.272;8;99.22;False
100584427;LUNCH BOX PATIO 85CL M12 KA5589;BOITE PLAST ALIM RECT;9238.0;10900.0;2.0;0.054;2;99.22;False
100563688;RASOIR HOMME PRO RECHRG+LAMES NASC;RASOIR ELECTRIQUE;9237.0;10900.0;1.0;0.027;1;99.22;False
100247241;SCE BOLOGNAISE 420G CO;SAUCES CHAUDES CUISI 2795;9237.0;10900.0;3.0;0.082;3;99.22;False
100511009;CLE USB 3.0 64GB ARG ULTRA SANDISK;DATA MEDIA;9237.0;10900.0;1.0;0.027;1;99.22;False
100132024;MOUCH CUBIC PERFUME X100 SANITA;mouchoirs papiers boites;9236.0;10900.0;10.0;0.272;9;99.22;False
100554519;CADENAS HOSI 20MM;CADENAS              0683;9229.0;10890.0;11.0;0.3;8;99.22;False
100313181;PROTEGE CAH A4 PVC150 699221 TRANSP;PROTEGE CAHIER 21X29;9229.0;10890.0;11.0;0.3;5;99.22;False
100458045;MOUCHOIR SCHT 500 FEUILLES SANITEX;mouchoirs pap sachets;9229.0;10890.0;11.0;0.3;11;99.22;False
100503761;CHOC LAIT CARAMEL 100G MILKA;CHOCOLAT BLC+ INGREDIENTS;9213.0;10875.0;14.0;0.381;10;99.22;False
100690345;VINAIGR RGE 6� 1L SAVEUR EXTRA;VINAI.ALCOOL COLOR/B 3375;9208.0;10500.0;21.0;0.572;19;99.22;False
100662840;MAR  MEN ENERG COFFEE 200ML ARKO;mousses rasage;9201.0;10860.0;7.0;0.191;7;99.22;False
100452306;DENT 2EN1 JUNIOR FLACON 75ML CO;dentifrices pour enfants;9198.0;10850.0;7.0;0.191;6;99.22;False
100066871;SOUP CREME DE LEG 4 SCHT KNORR;POTAGES INSTANT/ DESHY;9198.0;10850.0;7.0;0.191;3;99.22;False
100516319;LAIT TOIL NUTRITION 250ML CLARABEL;Laits corps;9198.0;10850.0;7.0;0.191;6;99.22;False
100512591;LAIT PURE BRK 330 ML NONO;LAIT LONG CONS SPECIAUX;9183.0;10000.0;44.0;1.198;20;99.22;False
100187707;CALDEHYDRE ST 1KG 13121 CALLIVOIRE;AUTRES PRODUITS PHYTO;9180.0;9180.0;2.0;0.054;2;99.23;False
100694497;THE NR CIT  25SCHT 1,8G ZESTA;THE AROMATISE VRAC;9156.0;10800.0;12.0;0.327;10;99.23;False
100694496;THE NR GINGE 25SCHT 1,8G ZESTA;THE AROMATISE VRAC;9156.0;10800.0;12.0;0.327;11;99.23;False
100531006;BIERE IVOIRE 60CL X6 CLASSIC VP;BIERE BLONDE IMPORT BLLE;9153.0;10800.0;3.0;0.082;2;99.23;False
100450157;VDP RGE MOUNTAIN VIEW 75 CL AFS 19;VINS AF.SUD;9153.0;10800.0;3.0;0.082;2;99.23;False
100546868;CHEW G BUBBLE MENTH 10DR 100G FREED;CHEWING GUM EN DRAGEES;9153.0;10800.0;27.0;0.735;18;99.23;False
100570251;BDX CS HVE;AUTRE APPELLATION BDX;9153.0;10800.0;2.0;0.054;2;99.23;False
100219747;PUR JUS POM PRESSE PET 1L TROPICA;JUS POMME;9153.0;10800.0;3.0;0.082;3;99.23;False
100190303;CHOC TRUFF AMANDE 200G JACQUOT;TRUFFE /  BOUCHEE/ ROCHEE;9153.0;10800.0;3.0;0.082;1;99.23;False
100631304;CASSOULET  BOITE 4/4 PXM;CASSOULET;9153.0;10800.0;3.0;0.082;2;99.23;False
100336343;BISC MENTI BIEN CHOC BLC 150G CO;BISCUIT NAPPE CHOCO;9153.0;10800.0;3.0;0.082;2;99.23;False
100505169;LIQUEUR CITR.GING.ANANAS 19.5�75CL;AUTRES LIQ/BASE COCKTAILS;9153.0;10800.0;1.0;0.027;1;99.23;False
100667367;SURLIGN.BOSS ORIG.PASTEL BL STABILO;STYLO SURLIGNEURS;9152.0;10800.0;8.0;0.218;3;99.23;False
100310741;VDP CAB SAUV CRUSE 2023;VIN DE PAYS ROUGE;9152.0;10800.0;2.0;0.054;2;99.23;False
100350066;BISC BEST ONE VANILLE 32G WARABA;FOURRES CHOCO;9152.0;10725.0;143.0;3.895;33;99.23;False
100310743;VDP MERLOT CRUSE 2021;VIN DE PAYS ROUGE;9152.0;10800.0;2.0;0.054;2;99.23;False
100673807;BASSINE CARRE 10L 11510;BASSINE              0515;9152.0;10800.0;4.0;0.109;3;99.23;False
100480665;CISEAUX POINTE LARGE HM221 1160 GLA;ACCESS BEAUTE PIED MAIN;9152.0;10800.0;4.0;0.109;4;99.23;False
100049557;IGP OC RSE CINSAULT JP CHENET 2023;VIN DE PAYS ROSE;9152.0;10800.0;2.0;0.054;2;99.23;False
100331994;BROSSE AJOUREE BOUT PLAT MM 1108;COIFFANT;9152.0;10800.0;4.0;0.109;3;99.23;False
100527305;MUG 25CL MIRAGE M18 KA4246PRO;CHOPE ET TISANIERE;9152.0;10800.0;4.0;0.109;3;99.24;False
100425644;VDP OC MERLOT CS;VIN DE PAYS ROUGE;9152.0;10800.0;2.0;0.054;1;99.24;False
100392929;CEREAL CRUNCHIES 375G BLONDOR;CEREA.PRET.A CONS (choco);9152.0;10800.0;4.0;0.109;4;99.24;False
100480005;BROSSE BRUSING CERAM MINI BSM232;COIFFANT;9151.0;10800.0;5.0;0.136;5;99.24;False
100673810;DISTRBT SAV+PORT EPONG 115433J;DISTRIB PORTE SAVON;9150.0;10800.0;6.0;0.163;12;99.24;False
100425528;NEM DE PORC BQ X16 SURGELE;PRODUITS ASIATIQUES;9150.0;10800.0;6.0;0.163;5;99.24;False
100672345;JUS 100% RAISIN RGE 200ML CERES;JUS DE FRUITS 100%   1859;9144.0;10800.0;24.0;0.654;3;99.24;False
100588405;LOTION EXPERT 160ML SIVODERM;lotions visage;9144.0;10800.0;18.0;0.49;15;99.24;False
100569239;TAMBOURIN MUSICAL BEBE LED 54 2125;JEU MUSICAL MELODIE  1772;9144.0;10790.0;1.0;0.027;1;99.24;False
100563893;MAGNUM MINI GOLD BILL 55ML*6;BATONNETS;9136.0;10780.0;2.0;0.054;2;99.24;False
100424823;PLAT OV INX 20CM 61702/205/200 TRAM;PLATERIE INOX        2424;9126.0;10770.0;3.0;0.082;1;99.24;False
100666613;TROUSSE SC. MARVEL CERDA 2100004059;TROUSSE              3141;9114.0;10750.0;11.0;0.3;13;99.24;False
100658174;MUG GRES 305ML LOVE Q97000600KOOPMA;TASSE JUMBO;9110.0;10750.0;5.0;0.136;3;99.24;False
100101019;NETT SOL JAVELISE 4L ARIANE;nettoyants liq sols;9110.0;10750.0;5.0;0.136;5;99.24;False
008015320;VAHINE AROME CITRON BLISTER 20ML;AROME ET COULIS;9110.0;10750.0;5.0;0.136;5;99.24;False
100350103;BLIST*4 STYLO B RETRACT 328710 CASI;STYLO BILLE RETRACTABLE;9110.0;10750.0;5.0;0.136;5;99.24;False
100089440;BTE CYLIND MO MULTI USAGE 1L 10109;BTE MICRO ONDE;9110.0;10750.0;5.0;0.136;3;99.24;False
100007571;PORTE VUES 20V A4 POLYP.ASST 502087;AUTRE DOSSIER;9110.0;10750.0;5.0;0.136;4;99.24;False
100101558;VAHINE AROME ORGE BLISTER 20ML;AROME ET COULIS;9110.0;10750.0;5.0;0.136;3;99.24;False
100540738;BALLON BASKET MR7 S7 13751 MONDO;BALLONS ET ACCESS    0492;9110.0;10750.0;1.0;0.027;3;99.24;False
100579105;DEO ATO VANIL 200ML YSIA CO;deodorants femmes;9110.0;10750.0;5.0;0.136;5;99.25;False
100655002;PAIN AU BLE ENTIER CASTEL;PAINS SPECIAUX;9100.0;9100.0;7.0;0.191;5;99.25;False
100519402;CASS PLAST+MCHE 0.5l 11388;CARAFE PLASTIQUE;9096.0;10740.0;12.0;0.327;10;99.25;False
100658300;CUILL.SPEx10 PP 18CM 3COl 101002830;COUVERTS JET CUILL;9086.0;10725.0;11.0;0.3;9;99.25;False
100662505;BONB COEUR DE PECHE 90G FINI;BONBONS GELIFIE ACIDULE;9086.0;10725.0;11.0;0.3;9;99.25;False
100671484;BTE RGMT+CVCL 1,2L NR 10827/0008;BOX AVEC COUVERCLE;9086.0;10725.0;11.0;0.3;10;99.25;False
002090270;BISC PETITS COEURS CHOCOLAT 125G BE;BISCUIT NAPPE CHOCO;9072.0;10700.0;15.0;0.409;8;99.25;False
100640629;COCO SECHE 50G FREEANDIZ;AUTRES FRUITS SEULS;9072.0;10700.0;11.0;0.3;9;99.25;False
100054124;LAIT ENTIER BIO 1L BTLE LACTEL;LAIT LONG CONS SPECIAUX;9068.0;10700.0;9.0;0.245;9;99.25;False
100404873;EDC 23 ROSE 500 ML COPACI;eau de cologne;9068.0;10700.0;5.0;0.136;4;99.25;False
100556375;GEL DCHE ESS ENFT FLCON 475ML SANEX;Gels dche enfants;9068.0;10700.0;2.0;0.054;2;99.25;False
100048485;BDX PRESTIGE 2020;BORDEAUX ROUGE   0618;9068.0;10700.0;2.0;0.054;1;99.25;False
100375664;BIERE PIETRA 6X25CL;BIERE BLANCHE IMPORT;9068.0;10700.0;1.0;0.027;1;99.25;False
100007186;VODKA ABS  PEPPAR 75CL;VODKAS;9068.0;10700.0;1.0;0.027;1;99.25;False
100406490;MIEL D ANACARDE 250G HOLLY;MIEL LOCAL;9068.0;10700.0;4.0;0.109;3;99.25;False
100673008;DINETTE EVIER ACCESS XG2/15C AMP;JOUET FILLE          1843;9059.0;10690.0;1.0;0.027;1;99.25;False
100662844;DEO ROLL ON OCEAN FRESH 50ML EMOTIO;DEO ROLL ON FEMME;9027.0;10650.0;9.0;0.245;9;99.25;False
100247546;MIEL LIQ MONTAGNR 500 G CO;MIEL IMPORT;9025.0;10650.0;2.0;0.054;2;99.25;False
100440702;JEU CROQUE CAROTTE COURSE 223244 RA;JEU ADRESSE          1761;9025.0;10650.0;1.0;0.027;1;99.25;False
100104509;PANIER SHOPPING GARNI 359 MOLTO;MENAGE/MARCHANDE;9025.0;10650.0;1.0;0.027;3;99.25;False
100362487;HUIL VEGET 500ML DINOR;HUILES PALM VEGETALE;9023.0;10650.0;17.0;0.463;17;99.25;False
100029234;EDC  PM 250ML IMP CAMEE;eau de cologne;9006.0;10625.0;4.0;0.109;4;99.26;False
100539500;JUS CITRON 50CL SIRACUSE;VINAI FINS SPECIAUX/ 3373;9006.0;10625.0;4.0;0.109;4;99.26;False
100287694;COMPAS MINE STOP&SAFE BTE 192511 PA;COMPAS               1027;8984.0;10600.0;4.0;0.109;4;99.26;False
100335839;SAUCISS STRASB 1/2 RIVAL;SAUCIS.DE STRASBRU.FRANCF;8984.0;10600.0;4.0;0.109;6;99.26;False
100677331;EDT FROZEN 30ML CORINE DE FARME;eaux de toil/eaux cologne;8984.0;10600.0;2.0;0.054;2;99.26;False
100530892;PASSOIRE ASST 12CM 112231A;PASSOIRE PLAST PIED MCHE;8984.0;10600.0;8.0;0.218;6;99.26;False
100456810;EDT CELEBRITY 100ML COPACI;eaux toilettes / femmes;8984.0;10600.0;4.0;0.109;4;99.26;False
100380931;BOUILLON VOLAIL VERMICEL ROYCO;BOUIL.AIDE CULINAIR  0631;8984.0;10600.0;9.0;0.245;6;99.26;False
100656303;CHGE CULOTTE NAT MIDIX34 SLEEPY;Couches culottes/pants;8984.0;10600.0;2.0;0.054;2;99.26;False
100600809;CIDRE MYRTILLE BTE 50CL FIZZ;CIDRE DOUX;8981.0;10600.0;13.0;0.354;8;99.26;False
100623566;CHOC SCHT PDRE 400G CHOCOFUN;CACAO INSTANTANES MIX;8980.0;10600.0;7.0;0.191;5;99.26;False
100661776;PISTOLET A EAU 15CM 15150 KIMPLAY;JEU PLEIN AIR        1774;8946.0;10550.0;15.0;0.409;8;99.26;False
100110074;POMMAD HAIR MRACLE 250ML VITAL;prdts hydratants chvx;8943.0;10550.0;9.0;0.245;9;99.26;False
100093135;CHIPS SOUFFLES PIZZA 25G CHIPSY;CHIPS SOUFFLEES;8928.0;10560.0;96.0;2.615;34;99.26;False
100602226;BONBON PECTO ORIGINAL SCHTS 40G;BONBON GELIFIE NON ACIDUL;8904.0;10500.0;84.0;2.288;62;99.26;False
100503260;JUS COCKTAIL BRK 330ML DAMOO;JUS  AUTRES;8904.0;10500.0;42.0;1.144;25;99.26;False
100428217;BISC COOKIES ORIGINAL 80G MARILAN;COOKIES;8904.0;10500.0;12.0;0.327;11;99.26;False
100689049;BOCAL BOTANIC 425ML 171341-157;BOCAUX ET POT;8904.0;10500.0;14.0;0.381;7;99.26;False
100666591;TROUSSE 2COMP.COEUR T102-347RGB;TROUSSE              3141;8902.0;10500.0;15.0;0.409;12;99.26;False
100519712;LIQ.VAISS.POMME 500 ML BRILLANCE;liquides vaisselle;8900.0;10500.0;20.0;0.545;19;99.26;False
100630383;CINTREX3 PANTALON BOIS 25CM  15409;CINTRE;8900.0;10500.0;4.0;0.109;3;99.26;False
100541431;SPATULE CUIS INOX 34CM QUTTIN INDE;ACCESSOIRES PATISSER 0172;8900.0;10500.0;5.0;0.136;3;99.27;False
100325087;PERSIL BTE 17G DUCROS;HERBES AROMATES      1649;8900.0;10500.0;5.0;0.136;5;99.27;False
100374676;PATIN FEUTRE ADH 7243 GOLDEN;AUTRES OUTILS        0426;8898.0;10500.0;6.0;0.163;4;99.27;False
100041847;VDCE BARON D ARIGNAC BLC;VIN DE TABLE BLANC I 3369;8898.0;10500.0;3.0;0.082;3;99.27;False
100297267;BONBON TENDRES FRTS 450G TLJ;BONBON MOUS;8898.0;10500.0;3.0;0.082;3;99.27;False
100331990;BROSSE MAXI CAR BOUT BC/FSH 1077;COIFFANT;8898.0;10500.0;3.0;0.082;3;99.27;False
100554306;VAP EAU MARTINAx2 5394549 MPX*;BARETTE VERRE A PIED EAU;8898.0;10500.0;3.0;0.082;1;99.27;False
100519468;ESSOREUSE A SALA HANDY 2.7L 12198;ESSOREUSE A SALADE   1351;8898.0;10500.0;2.0;0.054;2;99.27;False
100555909;ASSIETTE ARDOISE RECT 10*30 200170;AUTRES ASSIETTE;8898.0;10500.0;6.0;0.163;1;99.27;False
100614987;SECHOIR+PINCES X26 RECTANGLE 117273;SECHOIR A POSER;8898.0;10500.0;3.0;0.082;3;99.27;False
100602852;THERMOS SAMBA 1L RG K3031312;PICHET ISOTHERME;8898.0;10500.0;1.0;0.027;1;99.27;False
100347244;NECT RAIS RGE S/S BRK 1L MOCITOS;JUS DE FRUITS NECTARS;8898.0;10500.0;6.0;0.163;5;99.27;False
100273789;BOUDIN BLANC CEPES 2X125G 250G X6;BOUDINS ANDOUILLETTES;8898.0;10500.0;3.0;0.082;1;99.27;False
100230051;HUILE PRECIEUSE MONOI 65ML COPACI;HUILES               1687;8898.0;10500.0;6.0;0.163;6;99.27;False
100188785;TENUE DAME MC ROSE COTON NORMANDIE;BLOUSES;8898.0;10500.0;1.0;0.027;1;99.27;False
100698170;COUSCOUS MOYEN 1KG LEBON;SEMOULES/POLENTA;8898.0;10500.0;6.0;0.163;4;99.27;False
100543702;BISC SESAME VANILL S/S 132G GERBLE;BISCUITS SECS CEREALES;8897.0;10500.0;4.0;0.109;4;99.27;False
100445176;PIZZA ROYALE 400 G CO;PIZZAS;8897.0;10500.0;7.0;0.191;8;99.27;False
100550466;SAC FILET REUTIL 35X40CM P/FRUT&LEG;SAC CABAS;8897.0;10500.0;7.0;0.191;5;99.27;False
100637722;DEO AQUA KISS 150ML EMOTION;deodorants femmes;8897.0;10500.0;7.0;0.191;6;99.27;False
100683218;CEREAL RICE KRISPIES STRAWB 340G KE;CEREAL.PRET.A CONS AUTRE;8897.0;10500.0;3.0;0.082;3;99.27;False
100387589;BTE CLASSMNT 24*32 D25 425G 753810;ARCHIVAGE            0311;8897.0;10500.0;7.0;0.191;3;99.28;False
100244000;YAOURT MALO ANANAS 125GX4;YAOURTS LAIT ENT/NAT/FRUI;8897.0;10500.0;7.0;0.191;6;99.28;False
100125008;LAIT HYDRATANT OCEA ALOE VERA 350ML;Laits corps;8895.0;10500.0;15.0;0.409;14;99.28;False
100487781;TERRINE SAUMON 2X60G CO;Autres produits fum�s;8874.0;10470.0;3.0;0.082;2;99.28;False
100465853;GL BAT MENT/CHOCO NR*4 288G CO;BATONNETS;8874.0;10470.0;3.0;0.082;1;99.28;False
100340912;CHOPE BIERE FH X1 JOINVILLE 68CL 79;VERRE A BIERE CHOPE;8869.0;10465.0;7.0;0.191;5;99.28;False
065065916;TALC  MENTH GM PARADIS;talc;8859.0;10450.0;9.0;0.245;8;99.28;False
100651783;TASSE STYLO 300ML ASST 144731A;TASSE & SOUS TASSE CAFE;8855.0;10450.0;11.0;0.3;7;99.28;False
100140393;CURE DENT X200 *TPS-200 *;CURE DENT PIQUE COCKTAIL;8854.0;10450.0;38.0;1.035;4;99.28;False
100526323;TROUSSE RDE PVC 122716 NR/MARINE;TROUSSE              3141;8850.0;10440.0;9.0;0.245;9;99.28;False
100659140;P POT 4 FRUITS 120G HERO BABY;POT FRUIT ENFANT;8849.0;10440.0;11.0;0.3;8;99.28;False
100639737;CRAYON GRAPH.BOUT GOM*3 207652 STAB;CRY A PAPIER GRAPHITE;8841.0;10430.0;7.0;0.191;6;99.28;False
100566748;EPICE POULET AUX HERBES 33G DUCROS;MELANGES HERBES EPIC 2051;8835.0;10425.0;3.0;0.082;3;99.28;False
100598241;BTEIL DE LAIT 1LT 111741-010;AUTRES VAISSELLE     0378;8816.0;10400.0;8.0;0.218;5;99.28;False
100616758;MOUCH POCHE STYLE 4 PLIS;mouchoirs en pap etui;8816.0;10400.0;8.0;0.218;8;99.28;False
100449540;SERV MULTI USAGE 2PLIS 400F KLEENJE;ESSUIE TOUT;8814.0;10400.0;13.0;0.354;7;99.28;False
100647431;INF RELAX X20 BIO ELEPHANT;INFUSION BIEN ETRE;8814.0;10400.0;3.0;0.082;3;99.28;False
100634534;VIN HONG BLC JFY CHARD VEGAN 21;AUTRES VINS ETRANGERS;8814.0;10400.0;2.0;0.054;2;99.28;False
100031882;LIQ MENTH VERTE 70CL M BRIZZ;AUTRES LIQ/BASE COCKTAILS;8814.0;10400.0;1.0;0.027;1;99.28;False
